Year,Month,Category,Material Type,Weight (lbs)
2019,Jun,Landfill,L-Landfill,"1,860"
2019,Jun,Landfill,L-Landfill,"2,420"
2019,Jun,Landfill,L-Landfill,"4,840"
2019,Jun,Landfill,L-Landfill,"3,140"
2019,Jun,Landfill,L-Landfill,"7,060"
2019,Jun,Landfill,L-Landfill,"6,800"
2019,Jun,Landfill,L-Landfill,"4,000"
2019,Jun,Landfill,L-Landfill,"5,260"
2019,Jun,Landfill,L-Landfill,"11,440"
2019,Jun,Landfill,L-Landfill,"12,820"
2019,Jun,Landfill,L-Landfill,"10,380"
2019,Jun,Landfill,L-Landfill,"9,700"
2019,Jun,Landfill,L-Landfill,"7,060"
2019,Jun,Landfill,L-Landfill,"4,600"
2019,Jun,Landfill,L-Landfill,"14,540"
2019,Jun,Landfill,L-Landfill,"12,180"
2019,Jun,Landfill,L-Landfill,"6,480"
2019,Jun,Landfill,L-Landfill,"15,920"
2019,Jun,Landfill,L-Landfill,"19,120"
2019,Mar,Landfill,L-Landfill,552
2019,Mar,Landfill,L-Landfill,552
2019,Mar,Landfill,L-Landfill,552
2019,Mar,Landfill,L-Landfill,"1,104"
2019,Mar,Landfill,L-Landfill,"2,208"
2019,Mar,Landfill,L-Landfill,"1,656"
2019,Mar,Landfill,L-Landfill,"13,860"
2019,Mar,Landfill,L-Landfill,"13,120"
2019,Mar,Landfill,L-Landfill,"13,080"
2019,Mar,Landfill,L-Landfill,"12,080"
2019,Mar,Landfill,L-Landfill,"12,780"
2019,Mar,Landfill,L-Landfill,"10,960"
2019,Mar,Landfill,L-Landfill,"14,060"
2019,Mar,Landfill,L-Landfill,"12,280"
2019,May,Landfill,L-Landfill,552
2019,May,Landfill,L-Landfill,552
2019,May,Landfill,L-Landfill,552
2019,May,Landfill,L-Landfill,"1,104"
2019,May,Landfill,L-Landfill,"2,208"
2019,May,Landfill,L-Landfill,"1,656"
2019,May,Landfill,L-Landfill,"12,300"
2019,May,Landfill,L-Landfill,"11,700"
2019,May,Landfill,L-Landfill,"13,580"
2019,May,Landfill,L-Landfill,"12,180"
2019,May,Landfill,L-Landfill,"12,720"
2019,May,Landfill,L-Landfill,"13,440"
2019,May,Landfill,L-Landfill,"13,340"
2019,May,Landfill,L-Landfill,"9,940"
2019,May,Landfill,L-Landfill,"13,400"
2019,Feb,Compost,C-Foodscraps,"72,000"
2019,Feb,Compost,C-Organics,"48,600"
2019,Feb,Compost,C-Yardwaste,"9,360"
2019,Feb,Compost,C-Yardwaste,"9,560"
2019,Feb,Compost,C-Yardwaste,"10,340"
2019,Feb,Compost,C-Yardwaste,"6,260"
2019,Feb,Compost,C-Yardwaste,"7,260"
2019,Feb,Reuse,D-Food Recovery Network,380
2019,Feb,Recycle,R-Confidential shredding,"5,352"
2019,Feb,Recycle,R-Construction & Demolition,"5,548,242"
2019,Feb,Recycle,R-Mixed recycling,"1,048"
2019,Feb,Recycle,R-Mixed recycling,"4,192"
2019,Feb,Recycle,R-Mixed recycling,"4,192"
2019,Feb,Recycle,R-Mixed recycling,"1,048"
2019,Feb,Recycle,R-Mixed recycling,"3,144"
2019,Feb,Recycle,R-Mixed recycling,"10,040"
2019,Feb,Recycle,R-Mixed recycling,"10,480"
2019,Feb,Recycle,R-Mixed recycling,"7,700"
2019,Feb,Recycle,R-Mixed recycling,"10,980"
2019,Feb,Recycle,R-Mixed recycling,"5,840"
2019,Feb,Recycle,R-Mixed recycling,"7,760"
2019,Feb,Recycle,R-Mixed recycling,"11,120"
2019,Feb,Recycle,R-Mixed recycling,"6,220"
2019,Feb,Reuse,D-Share Shelf,7.31
2019,Jan,Compost,C-Yardwaste,"10,080"
2019,Jan,Compost,C-Yardwaste,"10,360"
2019,Jan,Compost,C-Yardwaste,"5,840"
2019,Jan,Compost,C-Yardwaste,"12,520"
2019,Jan,Compost,C-Yardwaste,"13,480"
2019,Jan,Reuse,D-Food Recovery Network,440
2019,Jan,Recycle,R-Confidential shredding,"6,600"
2019,Jan,Recycle,R-Construction & Demolition,"1,254,000"
2019,Jan,Recycle,R-E-waste,85
2019,Jan,Recycle,R-E-waste,290
2019,Jan,Recycle,R-Mixed recycling,"11,700"
2019,Jan,Recycle,R-Mixed recycling,"9,440"
2019,Jan,Recycle,R-Mixed recycling,"3,540"
2019,Jan,Recycle,R-Mixed recycling,"9,460"
2019,Jan,Recycle,R-Mixed recycling,"9,500"
2019,Jan,Recycle,R-Mixed recycling,"9,420"
2019,Jan,Recycle,R-Mixed recycling,"8,260"
2019,Jan,Recycle,R-Mixed recycling,"7,400"
2019,Jan,Recycle,R-Mixed recycling,"5,760"
2019,Jan,Reuse,D-Share Shelf,15.36
2019,Jul,Compost,C-Yardwaste,"11,700"
2019,Jul,Compost,C-Yardwaste,"10,840"
2019,Jul,Compost,C-Yardwaste,"11,440"
2019,Jul,Compost,C-Yardwaste,"12,020"
2019,Jul,Reuse,D-Food Recovery Network,68
2019,Jul,Recycle,R-Confidential shredding,"8,025"
2019,Jul,Recycle,R-E-waste,"2,268"
2019,Jul,Recycle,R-E-waste,455
2019,Jul,Recycle,R-Mixed recycling,"1,048"
2019,Jul,Recycle,R-Mixed recycling,"2,096"
2019,Jul,Recycle,R-Mixed recycling,"4,192"
2019,Jul,Recycle,R-Mixed recycling,"1,048"
2019,Jul,Recycle,R-Mixed recycling,"3,144"
2019,Jul,Compost,C-Foodscraps,"72,000"
2019,Jul,Compost,C-Organics,"48,600"
2019,Jul,Recycle,R-Mixed recycling,0
2019,Jul,Recycle,R-Mixed recycling,"11,320"
2019,Jul,Recycle,R-Mixed recycling,"8,380"
2019,Jul,Recycle,R-Mixed recycling,"10,220"
2019,Jul,Reuse,D-Share Shelf,2.73
2019,Jun,Compost,C-Foodscraps,"72,000"
2019,Jun,Compost,C-Yardwaste,"8,200"
2019,Jun,Compost,C-Yardwaste,"8,260"
2019,Jun,Compost,C-Yardwaste,"10,620"
2019,Jun,Compost,C-Yardwaste,"10,280"
2019,Jun,Compost,C-Yardwaste,"48,600"
2019,Jun,Reuse,D-Food Recovery Network,40
2019,Jun,Recycle,R-Confidential shredding,"6,750"
2019,Jun,Recycle,R-E-waste,"2,334"
2019,Jun,Recycle,R-E-waste,"1,775"
2019,Jun,Recycle,R-Mixed recycling,"7,660"
2019,Jun,Recycle,R-Mixed recycling,"6,500"
2019,Jun,Recycle,R-Mixed recycling,"11,580"
2019,Jun,Recycle,R-Mixed recycling,"5,980"
2019,Jun,Recycle,R-Mixed recycling,"4,420"
2019,Jun,Recycle,R-Mixed recycling,"19,260"
2019,Jun,Recycle,R-Mixed recycling,"5,160"
2019,Jun,Recycle,R-Mixed recycling,"5,000"
2019,Jun,Recycle,R-Mixed recycling,"14,500"
2019,Jun,Recycle,R-Mixed recycling,"11,500"
2019,Jun,Reuse,D-Donations,"91,847"
2019,Jun,Reuse,D-Donations,"6,750"
2019,Jun,Reuse,D-Donations,160
2019,Jun,Reuse,D-Donations,"1,688"
2019,Jun,Reuse,D-Share Shelf,6.62
2019,Mar,Compost,C-Foodscraps,"72,000"
2019,Mar,Compost,C-Yardwaste,"48,600"
2019,Mar,Compost,C-Yardwaste,"6,720"
2019,Mar,Compost,C-Yardwaste,"5,280"
2019,Mar,Compost,C-Yardwaste,"15,520"
2019,Mar,Compost,C-Yardwaste,"8,340"
2019,Mar,Compost,C-Yardwaste,"10,800"
2019,Mar,Reuse,D-Food Recovery Network,230
2019,Mar,Recycle,R-Confidential shredding,"6,000"
2019,Mar,Recycle,R-Construction & Demolition,"14,800"
2019,Mar,Recycle,R-Construction & Demolition,"23,379,836"
2019,Aug,Landfill,L-Landfill,552
2019,Aug,Landfill,L-Landfill,552
2019,Aug,Landfill,L-Landfill,"15,480"
2019,Aug,Landfill,L-Landfill,"12,020"
2019,Aug,Landfill,L-Landfill,"1,520"
2019,Aug,Landfill,L-Landfill,"13,800"
2019,Aug,Landfill,L-Landfill,"12,900"
2019,Sep,Landfill,L-Landfill,552
2019,Mar,Recycle,R-E-waste,"1,759"
2019,Mar,Recycle,R-E-waste,855
2019,Mar,Recycle,R-Mixed recycling,"1,048"
2019,Mar,Recycle,R-Mixed recycling,"2,096"
2019,Mar,Recycle,R-Mixed recycling,"4,192"
2019,Mar,Recycle,R-Mixed recycling,"1,048"
2019,Mar,Recycle,R-Mixed recycling,"3,144"
2019,Mar,Recycle,R-Mixed recycling,"13,060"
2019,Sep,Landfill,L-Landfill,"1,104"
2019,Sep,Landfill,L-Landfill,"2,208"
2019,Sep,Landfill,L-Landfill,"1,656"
2019,Mar,Recycle,R-Mixed recycling,"10,020"
2019,Mar,Recycle,R-Mixed recycling,"9,060"
2019,Mar,Recycle,R-Mixed recycling,"7,680"
2019,Mar,Recycle,R-Mixed recycling,"8,540"
2019,Jul,Landfill,L-Landfill,"15,220"
2019,Jul,Landfill,L-Landfill,"11,000"
2019,Jul,Landfill,L-Landfill,"13,320"
2019,Jul,Landfill,L-Landfill,"13,140"
2019,Mar,Recycle,R-Mixed recycling,"9,600"
2019,Mar,Recycle,R-Mixed recycling,"8,800"
2019,Mar,Reuse,D-Share Shelf,7.70
2019,May,Compost,C-Foodscraps,"72,000"
2019,May,Compost,C-Yardwaste,"48,600"
2019,May,Compost,C-Yardwaste,"10,200"
2019,May,Compost,C-Yardwaste,"8,840"
2019,May,Compost,C-Yardwaste,"9,580"
2019,May,Compost,C-Yardwaste,"8,440"
2019,May,Compost,C-Yardwaste,"10,500"
2019,May,Reuse,D-Food Recovery Network,142
2019,May,Recycle,R-Confidential shredding,"5,850"
2019,May,Recycle,R-Mixed recycling,"1,048"
2019,Oct,Landfill,L-Landfill,552
2019,Oct,Landfill,L-Landfill,552
2019,Sep,Landfill,L-Landfill,"9,820"
2019,Sep,Landfill,L-Landfill,"12,900"
2019,Sep,Landfill,L-Landfill,"4,480"
2019,Sep,Landfill,L-Landfill,"8,240"
2019,Sep,Landfill,L-Landfill,"11,200"
2019,Sep,Landfill,L-Landfill,"13,400"
2019,Oct,Landfill,L-Landfill,552
2019,May,Recycle,R-Mixed recycling,"2,096"
2019,May,Recycle,R-Mixed recycling,"4,192"
2019,May,Recycle,R-Mixed recycling,"1,048"
2019,May,Recycle,R-Mixed recycling,"3,144"
2019,May,Recycle,R-Mixed recycling,"9,740"
2019,May,Recycle,R-Mixed recycling,"9,680"
2019,May,Recycle,R-Mixed recycling,"9,400"
2019,May,Recycle,R-Mixed recycling,"8,260"
2019,May,Recycle,R-Mixed recycling,"9,900"
2019,May,Recycle,R-Mixed recycling,"9,740"
2019,May,Recycle,R-Mixed recycling,"9,360"
2019,May,Recycle,R-Mixed recycling,"8,460"
2019,Oct,Landfill,L-Landfill,"1,104"
2019,May,Recycle,R-Mixed recycling,"7,540"
2019,May,Reuse,D-Donations,"1,318"
2019,Oct,Landfill,L-Landfill,276
2019,May,Reuse,D-Gleaning,272
2019,Oct,Landfill,L-Landfill,"1,656"
2019,May,Reuse,D-Swap For Good,"1,318"
2019,Nov,Reuse,D-Food Recovery Network,25
2019,Nov,Recycle,R-Confidential shredding,"6,450"
2019,Nov,Recycle,R-Mixed recycling,"1,048"
2019,Nov,Compost,C-Foodscraps,"72,000"
2019,Nov,Compost,C-Organics,"48,600"
2019,Nov,Landfill,L-Landfill,552
2019,Nov,Landfill,L-Landfill,552
2019,Oct,Landfill,L-Landfill,"13,480"
2019,Oct,Landfill,L-Landfill,"11,120"
2019,Oct,Landfill,L-Landfill,"14,200"
2019,Oct,Landfill,L-Landfill,"14,640"
2019,Oct,Landfill,L-Landfill,"13,820"
2019,Oct,Landfill,L-Landfill,"12,560"
2019,Oct,Landfill,L-Landfill,"13,080"
2019,Oct,Landfill,L-Landfill,"13,080"
2019,Oct,Landfill,L-Landfill,"13,000"
2019,Nov,Landfill,L-Landfill,552
2019,Nov,Recycle,R-Mixed recycling,"2,096"
2019,Nov,Recycle,R-Mixed recycling,"4,192"
2019,Nov,Recycle,R-Mixed recycling,"2,096"
2019,Nov,Recycle,R-Mixed recycling,"3,930"
2019,Nov,Compost,C-Yardwaste,"11,160"
2019,Nov,Compost,C-Yardwaste,"13,460"
2019,Nov,Compost,C-Yardwaste,"12,660"
2019,Nov,Recycle,R-Mixed recycling,"9,700"
2019,Nov,Recycle,R-Mixed recycling,"10,380"
2019,Nov,Recycle,R-Mixed recycling,"8,560"
2019,Nov,Recycle,R-Mixed recycling,"8,480"
2019,Nov,Recycle,R-Mixed recycling,"7,780"
2019,Nov,Landfill,L-Landfill,"1,104"
2019,Nov,Recycle,R-Mixed recycling,"9,960"
2019,Nov,Recycle,R-Mixed recycling,"9,380"
2019,Nov,Landfill,L-Landfill,276
2019,Nov,Reuse,D-Gleaning,257
2019,Nov,Landfill,L-Landfill,"1,656"
2019,Oct,Reuse,D-Food Recovery Network,5
2019,Oct,Recycle,R-Confidential shredding,"6,750"
2019,Oct,Recycle,R-Mixed recycling,"1,048"
2019,Oct,Compost,C-Foodscraps,"72,000"
2019,Dec,Landfill,L-Landfill,552
2019,Dec,Landfill,L-Landfill,552
2019,Nov,Landfill,L-Landfill,"11,600"
2019,Nov,Landfill,L-Landfill,"12,060"
2019,Nov,Landfill,L-Landfill,"12,140"
2019,Nov,Landfill,L-Landfill,"12,300"
2019,Nov,Landfill,L-Landfill,"13,640"
2019,Nov,Landfill,L-Landfill,"14,120"
2019,Nov,Landfill,L-Landfill,"12,560"
2019,Nov,Landfill,L-Landfill,"13,800"
2019,Dec,Landfill,L-Landfill,552
2019,Oct,Compost,C-Organics,"48,600"
2019,Oct,Recycle,R-Mixed recycling,"2,096"
2019,Oct,Recycle,R-Mixed recycling,"4,192"
2019,Oct,Recycle,R-Mixed recycling,"1,048"
2019,Oct,Recycle,R-Mixed recycling,"3,930"
2019,Oct,Compost,C-Yardwaste,"15,160"
2019,Oct,Compost,C-Yardwaste,"11,460"
2019,Oct,Compost,C-Yardwaste,"10,320"
2019,Oct,Compost,C-Yardwaste,"11,980"
2019,Oct,Compost,C-Yardwaste,"13,440"
2019,Dec,Landfill,L-Landfill,"1,104"
2019,Oct,Recycle,R-Mixed recycling,"11,620"
2019,Oct,Recycle,R-Mixed recycling,"6,360"
2019,Dec,Landfill,L-Landfill,276
2019,Oct,Recycle,R-Mixed recycling,"9,960"
2019,Dec,Landfill,L-Landfill,"1,656"
2019,Oct,Recycle,R-Mixed recycling,"10,720"
2019,Oct,Recycle,R-Mixed recycling,"10,060"
2019,Oct,Recycle,R-Mixed recycling,"9,580"
2019,Oct,Recycle,R-Mixed recycling,8440
2019,Oct,Recycle,R-Mixed recycling,"8,620"
2019,Oct,Recycle,R-Mixed recycling,"8,280"
2019,Oct,Reuse,D-Gleaning,239
2019,Sep,Reuse,D-Food Recovery Network,60
2019,Sep,Recycle,R-Confidential shredding,"4,725"
2019,Sep,Recycle,R-Mixed recycling,"1,048"
2019,Sep,Compost,C-Foodscraps,"72,000"
2019,Sep,Compost,C-Organics,"48,600"
2019,Sep,Recycle,R-Mixed recycling,"2,096"
2019,Sep,Recycle,R-Mixed recycling,"4,192"
2019,Sep,Recycle,R-Mixed recycling,"1,048"
2019,Sep,Recycle,R-Mixed recycling,"3,930"
2019,Sep,Reuse,D-Donations,"1,478"
2019,Sep,Compost,C-Yardwaste,"13,860"
2019,Dec,Landfill,L-Landfill,"10,200"
2019,Dec,Landfill,L-Landfill,"12,680"
2019,Dec,Landfill,L-Landfill,"12,660"
2019,Dec,Landfill,L-Landfill,"13,460"
2019,Dec,Landfill,L-Landfill,"14,940"
2019,Dec,Landfill,L-Landfill,"7,800"
2019,Dec,Landfill,L-Landfill,"12,380"
2019,Sep,Compost,C-Yardwaste,"13,340"
2019,Sep,Compost,C-Yardwaste,"9,580"
2019,Sep,Compost,C-Yardwaste,"11,840"
2019,Sep,Compost,C-Yardwaste,"11,560"
2019,Sep,Recycle,R-Mixed recycling,"9,860"
2019,Sep,Recycle,R-Mixed recycling,"14,360"
2019,Sep,Recycle,R-Mixed recycling,"6,840"
2019,Sep,Recycle,R-Mixed recycling,"12,460"
2019,Sep,Recycle,R-Mixed recycling,"2,320"
2019,Sep,Recycle,R-Mixed recycling,"3,920"
2019,Sep,Recycle,R-Mixed recycling,"14,800"
2019,Sep,Recycle,R-Mixed recycling,"11,720"
2019,Sep,Recycle,R-Mixed recycling,"8,480"
2019,Sep,Reuse,D-Bronco Surplus,"1,327"
2019,Sep,Reuse,D-Share Shelf,40.37
2019,Dec,Recycle,R-Metal,"3,220"
2019,Jan,Compost,C-Foodscraps,"72,000"
2020,Jan,Landfill,L-Landfill,552
2020,Jan,Landfill,L-Landfill,552
2020,Jan,Landfill,L-Landfill,552
2020,Jan,Recycle,R-Mixed recycling,"1,048"
2020,Jan,Compost,C-Foodscraps,"72,000"
2020,Jan,Compost,C-Organics,"48,600"
2020,Jan,Landfill,L-Landfill,"1,104"
2020,Jan,Recycle,R-Mixed recycling,"2,096"
2020,Jan,Recycle,R-Mixed recycling,"4,192"
2020,Jan,Landfill,L-Landfill,276
2020,Jan,Recycle,R-Mixed recycling,"2,096"
2020,Jan,Landfill,L-Landfill,"1,656"
2020,Jan,Recycle,R-Mixed recycling,"3,930"
2020,Jan,Reuse,D-Bronco Surplus,151.55
2020,Feb,Recycle,R-Metal,"8,680"
2020,Jan,Compost,C-Yardwaste,"10,860"
2020,Jan,Compost,C-Yardwaste,"8,280"
2020,Jan,Compost,C-Yardwaste,"9,400"
2020,Jan,Compost,C-Yardwaste,"8,720"
2020,Feb,Landfill,L-Landfill,552
2020,Feb,Landfill,L-Landfill,552
2020,Jan,Landfill,L-Landfill,"5,820"
2020,Jan,Landfill,L-Landfill,"9,920"
2020,Jan,Landfill,L-Landfill,"15,580"
2020,Jan,Landfill,L-Landfill,"10,960"
2020,Jan,Landfill,L-Landfill,"12,140"
2020,Jan,Landfill,L-Landfill,"10,760"
2020,Jan,Landfill,L-Landfill,"8,300"
2020,Jan,Landfill,L-Landfill,"13,840"
2020,Jan,Landfill,L-Landfill,"13,780"
2020,Jan,Landfill,L-Landfill,"13,560"
2020,Feb,Landfill,L-Landfill,552
2020,Feb,Recycle,R-Mixed recycling,"1,048"
2020,Jan,Recycle,R-Mixed recycling,"9,020"
2020,Jan,Recycle,R-Mixed recycling,"9,500"
2020,Jan,Recycle,R-Mixed recycling,"7,880"
2020,Jan,Recycle,R-Mixed recycling,"9,640"
2020,Jan,Recycle,R-Mixed recycling,7400
2020,Jan,Recycle,R-Mixed recycling,"10,440"
2020,Jan,Recycle,R-Mixed recycling,"8,880"
2020,Jan,Recycle,R-Mixed recycling,"8,220"
2020,Feb,Compost,C-Foodscraps,"72,000"
2020,Feb,Compost,C-Organics,"48,600"
2020,Feb,Landfill,L-Landfill,"1,104"
2020,Feb,Recycle,R-Mixed recycling,"2,096"
2020,Feb,Recycle,R-Mixed recycling,"4,192"
2020,Feb,Landfill,L-Landfill,"2,208"
2020,Feb,Recycle,R-Mixed recycling,"1,048"
2020,Feb,Landfill,L-Landfill,"1,656"
2020,Feb,Recycle,R-Mixed recycling,"3,144"
2020,Jan,Recycle,R-Confidential shredding,"5,625"
2020,Mar,Recycle,R-Confidential shredding,"2,700"
2020,Mar,Compost,C-Yardwaste,"8,320"
2020,Mar,Compost,C-Yardwaste,"12,500"
2020,Mar,Compost,C-Yardwaste,"14,020"
2020,Apr,Landfill,L-Landfill,552
2020,Apr,Landfill,L-Landfill,552
2020,Mar,Landfill,L-Landfill,"15,020"
2020,Mar,Landfill,L-Landfill,"11,660"
2020,Mar,Landfill,L-Landfill,"11,720"
2020,Mar,Landfill,L-Landfill,"14,120"
2020,Mar,Landfill,L-Landfill,"16,160"
2020,Mar,Landfill,L-Landfill,"14,520"
2020,Mar,Landfill,L-Landfill,"2,880"
2020,Mar,Landfill,L-Landfill,"11,100"
2020,Apr,Landfill,L-Landfill,552
2020,Apr,Landfill,L-Landfill,"1,048"
2020,Mar,Recycle,R-Mixed recycling,"9,080"
2020,Mar,Recycle,R-Mixed recycling,"9,400"
2020,Mar,Recycle,R-Mixed recycling,"8,000"
2020,Mar,Recycle,R-Mixed recycling,"8,480"
2020,Mar,Recycle,R-Mixed recycling,"13,580"
2020,Mar,Recycle,R-Mixed recycling,"9,380"
2020,Apr,Compost,C-Foodscraps,72000
2020,Apr,Compost,C-Yardwaste,"48,600"
2020,Apr,Landfill,L-Landfill,"1,104"
2020,Apr,Recycle,R-Mixed recycling,"2,096"
2020,Apr,Recycle,R-Mixed recycling,"4,192"
2020,Apr,Landfill,L-Landfill,"2,208"
2020,Apr,Recycle,R-Mixed recycling,"1,048"
2020,Apr,Landfill,L-Landfill,"1,656"
2020,Apr,Recycle,R-Mixed recycling,"3,144"
2020,Feb,Compost,C-Yardwaste,"8,460"
2020,Feb,Compost,C-Yardwaste,"7,760"
2020,Feb,Compost,C-Yardwaste,"6,160"
2020,Feb,Compost,C-Yardwaste,"8,740"
2020,Mar,Landfill,L-Landfill,552
2020,Mar,Landfill,L-Landfill,552
2020,Feb,Landfill,L-Landfill,"14,720"
2020,Feb,Landfill,L-Landfill,"12,900"
2020,Feb,Landfill,L-Landfill,"12,100"
2020,Feb,Landfill,L-Landfill,"14,640"
2020,Feb,Landfill,L-Landfill,"9,600"
2020,Feb,Landfill,L-Landfill,"16,920"
2020,Feb,Landfill,L-Landfill,"12,580"
2020,Feb,Landfill,L-Landfill,"13,280"
2020,Mar,Landfill,L-Landfill,552
2020,Mar,Recycle,R-Mixed recycling,"1,048"
2020,Feb,Recycle,R-Mixed recycling,"6,740"
2020,Feb,Recycle,R-Mixed recycling,"9,000"
2020,Feb,Recycle,R-Mixed recycling,"5,320"
2020,Feb,Recycle,R-Mixed recycling,"12,000"
2020,Feb,Recycle,R-Mixed recycling,"11,620"
2020,Feb,Recycle,R-Mixed recycling,"3,860"
2020,Feb,Recycle,R-Mixed recycling,"8,800"
2020,Feb,Recycle,R-Mixed recycling,"9,400"
2020,Mar,Compost,C-Foodscraps,"72,000"
2020,Mar,Compost,C-Yardwaste,"48,600"
2020,Mar,Landfill,L-Landfill,"1,104"
2020,Mar,Recycle,R-Mixed recycling,"2,096"
2020,Mar,Recycle,R-Mixed recycling,"4,192"
2020,Mar,Landfill,L-Landfill,"2,208"
2020,Mar,Recycle,R-Mixed recycling,"1,048"
2020,Mar,Landfill,L-Landfill,"1,656"
2020,Mar,Recycle,R-Mixed recycling,"3,144"
2020,May,Compost,C-Yardwaste,"7,560"
2020,May,Compost,C-Yardwaste,"12,360"
2020,Jun,Landfill,L-Landfill,552
2020,Jun,Landfill,L-Landfill,552
2020,May,Landfill,L-Landfill,"4,800"
2020,May,Landfill,L-Landfill,"5,980"
2020,May,Landfill,L-Landfill,"4,780"
2020,May,Landfill,L-Landfill,"5,940"
2020,Jun,Compost,C-Foodscraps,"72,000"
2020,Jun,Compost,C-Yardwaste,"48,600"
2020,Jun,Compost,C-Yardwaste,"6,520"
2020,Jun,Compost,C-Yardwaste,"5,760"
2020,Jun,Compost,C-Yardwaste,"12,820"
2020,Jun,Compost,C-Yardwaste,"12,120"
2020,Jun,Compost,C-Yardwaste,"9,360"
2020,Jul,Landfill,L-Landfill,552
2020,Jul,Landfill,L-Landfill,552
2020,Jun,Landfill,L-Landfill,"9,920"
2020,Jun,Landfill,L-Landfill,"8,140"
2020,Jun,Landfill,L-Landfill,"2,680"
2020,Jun,Landfill,L-Landfill,"8,560"
2020,Jun,Landfill,L-Landfill,"9,580"
2020,Jun,Recycle,R-Mixed recycling,"15,160"
2020,Jul,Compost,C-Yardwaste,"12,460"
2020,Jul,Compost,C-Yardwaste,"12,340"
2020,Jul,Compost,C-Yardwaste,"10,120"
2020,Jul,Compost,C-Yardwaste,"11,500"
2020,Jul,Compost,C-Yardwaste,"9,880"
2020,Aug,Landfill,L-Landfill,276
2020,Aug,Landfill,L-Landfill,276
2020,Jul,Landfill,L-Landfill,"8,440"
2020,Jul,Landfill,L-Landfill,"8,700"
2020,Jul,Landfill,L-Landfill,"3,740"
2020,Jul,Landfill,L-Landfill,"6,700"
2020,Jul,Landfill,L-Landfill,"2,880"
2020,Jul,Landfill,L-Landfill,"4,000"
2020,Jul,Landfill,L-Landfill,"6,320"
2020,Jul,Landfill,L-Landfill,"4,180"
2020,Jul,Landfill,L-Landfill,"6,580"
2020,Jul,Landfill,L-Landfill,"4,100"
2020,Jul,Landfill,L-Landfill,"7,540"
2020,Jul,Recycle,R-Mixed recycling,"11,460"
2020,Jul,Recycle,R-Mixed recycling,"10,520"
2020,Aug,Compost,C-Organics,"48,600"
2020,Aug,Compost,C-Foodscraps,"72,000"
2020,Aug,Compost,C-Yardwaste,"11,040"
2020,Aug,Compost,C-Yardwaste,"11,940"
2020,Aug,Compost,C-Yardwaste,"7,400"
2020,Aug,Compost,C-Yardwaste,"12,640"
2020,Sep,Landfill,L-Landfill,552
2020,Sep,Landfill,L-Landfill,552
2020,Aug,Landfill,L-Landfill,"5,120"
2020,Aug,Landfill,L-Landfill,"5,080"
2020,Aug,Landfill,L-Landfill,"8,780"
2020,Aug,Recycle,R-Mixed recycling,"13,300"
2020,Sep,Compost,C-Organics,"48,600"
2020,Sep,Compost,C-Foodscraps,"72,000"
2020,Sep,Compost,C-Yardwaste,"13,200"
2020,Sep,Compost,C-Yardwaste,"12,480"
2020,Sep,Compost,C-Yardwaste,"16,560"
2020,Sep,Compost,C-Yardwaste,"8,300"
2020,Oct,Landfill,L-Landfill,552
2020,Oct,Landfill,L-Landfill,552
2020,Aug,Landfill,L-Landfill,"10,640"
2020,Sep,Landfill,L-Landfill,"6,600"
2020,Sep,Landfill,L-Landfill,"5,360"
2020,Sep,Landfill,L-Landfill,"2,540"
2020,Sep,Landfill,L-Landfill,"6,720"
2020,Sep,Recycle,R-Mixed recycling,"15,400"
2020,Oct,Compost,C-Organics,"48,600"
2020,Oct,Compost,C-Foodscraps,"72,000"
2020,Oct,Compost,C-Yardwaste,"12,300"
2020,Apr,Compost,C-Yardwaste,"10,160"
2020,May,Landfill,L-Landfill,552
2020,May,Landfill,L-Landfill,552
2020,Apr,Landfill,L-Landfill,"4,880"
2020,Apr,Landfill,L-Landfill,"7,580"
2020,Apr,Landfill,L-Landfill,"3,880"
2020,Apr,Landfill,L-Landfill,"3,140"
2020,Apr,Recycle,R-Mixed recycling,"4,700"
2020,Apr,Recycle,R-Mixed recycling,"3,680"
2020,Apr,Recycle,R-Mixed recycling,"2,740"
2020,May,Compost,C-Foodscraps,"72,000"
2020,May,Compost,C-Yardwaste,"48,600"
2020,Oct,Compost,C-Organics,"17,940"
2020,Oct,Compost,C-Yardwaste,"12,000"
2020,Oct,Compost,C-Yardwaste,"8,540"
2020,Oct,Compost,C-Yardwaste,"10,240"
2020,Oct,Landfill,L-Landfill,"5,920"
2020,Oct,Landfill,L-Landfill,"9,860"
2020,Oct,Landfill,L-Landfill,"7,480"
2020,Oct,Landfill,L-Landfill,"6,620"
2020,Oct,Landfill,L-Landfill,"5,840"
2020,Oct,Landfill,L-Landfill,"8,520"
2020,Oct,Recycle,R-Mixed recycling,"11,560"
2020,Oct,Recycle,R-Mixed recycling,"12,360"
2020,Nov,Compost,C-Organics,"10,340"
2020,Nov,Compost,C-Yardwaste,"9,720"
2020,Nov,Compost,C-Yardwaste,"9,320"
2020,Nov,Compost,C-Yardwaste,"10,040"
2020,Nov,Landfill,L-Landfill,"10,260"
2020,Nov,Landfill,L-Landfill,"10,300"
2020,Nov,Landfill,L-Landfill,"11,780"
2020,Nov,Landfill,L-Landfill,"7,580"
2020,Nov,Landfill,L-Landfill,"5,620"
2020,Dec,Compost,C-Yardwaste,"7,800"
2020,Dec,Compost,C-Yardwaste,"11,940"
2020,Dec,Compost,C-Yardwaste,"11,840"
